created_at,user_name,user_id,bear_bull_tag,text
2022-07-16T15:44:04Z,pnung17,4850903,NIL,$ETH.X cup and handle or double top forming; much lower volume would indicate the latter
2022-07-16T15:37:10Z,RockCharmer,3731556,NIL,$ETH.X Hoping we won’t break trend just at ~1280+ Still cranking away at my 16Eth goal 😞
2022-07-16T15:36:02Z,hamoodipal,4088002,NIL,"$ETH.X 

I’ll keep waiting for the low 1000s to enter 🥵"
2022-07-16T15:35:30Z,WarHammerCapital,493176,NIL,$ETH.X sept 19th ish 🥲
2022-07-16T15:31:46Z,TwentyonTwenty,3996853,NIL,"Top 5 crypto symbols with the highest trending count in the past 24 hours (based on 5 minute intervals): 
 
$BTC.X 109  
$ETH.X 76 
$ADA.X 73 
$FET.X 66  
$LOOM.X 66 
 
https://twentyontwenty.com/dashboard?tab-type=heatmaps&amp;tab=trending"
2022-07-16T15:31:20Z,Florida2020,5103542,NIL,"$ETH.X Should have grab some
More at 1196 today. Hopefully I get another opportunity"
2022-07-16T15:29:36Z,Planetarywisdom,6032407,Bullish,$ETH.X
2022-07-16T15:28:59Z,bradenstocks12,4815955,Bullish,$ETH.X 1400 this weekend
2022-07-16T15:21:30Z,MoonOBars,5567211,Bullish,$ETH.X $BTC.X $SHIB.X $ADA.X
2022-07-16T15:20:33Z,blackeagle7,6641050,NIL,"$BTC.X  $ETH.X 

Absolutely!!!

Stop feeding any tyranny!!!

No matter what party is !!!"
2022-07-16T15:19:36Z,Planetarywisdom,6032407,Bullish,"$ETH.X 

Pump this shit to the moon. 
Let’s fucking go!!!!"
2022-07-16T15:19:13Z,rumneychel,6358556,Bearish,"$BTC.X $ETH.X $COIN 

https://www.cryptopolitan.com/experts-trouble-coinbase-shuts-affiliate/

Red flag 🚩 🚩🚩🚩🚩"
2022-07-16T15:17:15Z,Dongbo,5150378,NIL,$ETH.X retesting 1280 soon
2022-07-16T15:14:45Z,TheHenTen,3712075,Bullish,$ETH.X imagine the price when the update happens
2022-07-16T15:13:57Z,oH__Snap,5364508,Bullish,$ETH.X big green check mark headed our way.
2022-07-16T15:13:16Z,STCKPRO,1555408,NIL,"$ETH.X NEW ARTICLE : Ethereum price analysis: ETH swiftly spikes to $1,288, reversal incoming? https://www.stck.pro/news/ETH.X/31288757"
2022-07-16T15:13:10Z,Tradecompany,3877317,Bearish,$ETH.X
2022-07-16T15:11:20Z,Memecoinsss,6323857,Bullish,"$ETH.X Quant network will be past etherum price point end of 2022 beginning of 2023, go do some research. Only here to create wealth"
2022-07-16T15:06:27Z,Jhymen,6163437,Bullish,$ETH.X
2022-07-16T15:05:27Z,kaiyabunga,1862426,NIL,$ETH.X on the 4h chart just looks like a lower high
2022-07-16T15:04:42Z,DeFi_Wookie,2841306,Bullish,"$ETH.X Interesting thing about a big cut in supply of an asset… not only does it reduce supply but it also increases demand for the asset as an investment.

So 90% drop in supply AND an XX% increase in demand. What will happen to price?"
2022-07-16T15:02:34Z,wha1e,3872468,NIL,"$BTC.X $ETH.X Bottom not in but when that happens, Bitcoin and Ether will have a violent rally from said bottom. 

https://dailyhodl.com/2022/07/16/have-bitcoin-and-ethereum-bottomed-out-top-trader-examines-path-forward-for-the-two-largest-crypto-assets/amp/"
2022-07-16T15:01:23Z,DeFi_Wookie,2841306,Bullish,$ETH.X There’s just going to be a ton more buying than selling over the next 2 months
2022-07-16T15:00:16Z,Qateelali142,6180251,Bearish,"$ETH.X Do not buy it right now this is just to liquidate the longs 
And especially 
Don’t be trapped everytime"
2022-07-16T14:59:39Z,EchtLiebe,3501400,NIL,You wound think they should throw their energy is making sure the EURO doesn’t loose peg. $BTC.X $ETH.X $BNB.X https://news.bitcoin.com/ecb-calls-for-urgent-regulation-of-stablecoins-and-defi-wont-rule-out-bitcoin-mining-ban/
2022-07-16T14:54:22Z,Actionbronson,3116080,Bullish,$ETH.X always a good time to DCA
2022-07-16T14:53:24Z,Tristanvdb,4454753,NIL,"$QNT.X 

$ETH.X $BTC.X $XRP.X 

150 per quanto.. in a few hours"
2022-07-16T14:51:28Z,Qateelali142,6180251,Bearish,"$ETH.X Same like last two weeks 
Small fake pumps and then A huge dump
For sure will hit 1250 and dump"
2022-07-16T14:51:14Z,Meximillionaireee,2150463,Bullish,"$DOGE.X $BTC.X $ETH.X trying to breakout again!

🚀🚀"
2022-07-16T14:48:38Z,DreadlySins,3253288,NIL,"$ETH.X Underside retest incoming. I don&#39;t trade on weekends, just watch. Weekends is setting up for Monday."
2022-07-16T14:47:47Z,WarHammerCapital,493176,NIL,$ETH.X $HEX.X $LINK.X upping my daily dosage
2022-07-16T14:44:10Z,ModeratelyModerate,5778431,Bullish,"$ETH.X 2x from here before another large correction to the downside. The dead cat is incredibly near. Honestly, I thought it would have played out last week. I was wrong. Maybe some nice price action will happen this week. We&#39;ll see."
2022-07-16T14:38:56Z,Bearswin2,4303359,NIL,$ETH.X Saturday  morning fake out are fun
2022-07-16T14:38:26Z,Bearswin2,4303359,NIL,$ETH.X  hahahhahahhhahahhaha. Where is stimulus checks?
2022-07-16T14:36:37Z,RamboTrades,3882259,Bullish,$ETH.X Break 1280 today Warriors!!
2022-07-16T14:35:33Z,TerpFarts,6072925,Bullish,$ETH.X back to 4k by eoy if not sooner
2022-07-16T14:34:08Z,BulliChatz,4304498,NIL,$BTC.X so Bitboy sold all their portifolio to buy lower or they are shorting Bitcoin? $ETH.X $CRO.X $LUNC.X $BNB.X
2022-07-16T14:33:09Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : How Ethereum Stakers on Lido Finance Are Trading the Merge https://www.stck.pro/news/ETH.X/31286338
2022-07-16T14:29:01Z,Rainmakerdricks,3490897,Bullish,"$ETH.X will be an interesting battle for 1280 again today. 
It’s starting out higher than it was on yesterdays push and all indicators are green."
2022-07-16T14:25:36Z,Lionseer,4501991,Bullish,"$SOS macro and crypto will improve soon and $BTC.X $ETH.X will fly! We are finally mining in the USA and increasing. More upgrades , sites and miners (owned and hosting) . News on the way, we just started. If you are long you will be gold. Do not worry about the noise or the prices in growth stocks right now. Only to buy dips. Calm and do not let those bears/paperhands get into your head never. They want you to sell like they did and only cry because they couldn’t afford time. Only two shorts in this forum and they only have few bucks to short . Do not invest if you cannot hold for minimum 5 years  and you don’t need it. Paytience guys. Ignore Karen and the other hyenas. I want to buy more! RELAX"
2022-07-16T14:21:20Z,WOLF_OF_VIETNAM,3719692,Bullish,"$ETH.X 

PUSH PAST 1300$ GOING INTO MONDAY?"
2022-07-16T14:18:30Z,doge4life,466377,Bullish,$BTC.X $DOGE.X $ETH.X crypto is more addictive than sugar which is more addictive than cocai*e which is more addictive than sex.... even budha is gambling on btc come on bro
2022-07-16T14:13:00Z,Decrypt,2942766,NIL,"How Ethereum Stakers on Lido Finance Are Trading the Merge $ETH.X
► https://decrypt.co/?p=105258"
2022-07-16T14:10:33Z,tsimard12,6129625,Bullish,$ETH.X bears are getting scared
2022-07-16T14:09:08Z,Rainmakerdricks,3490897,Bullish,$ETH.X love these bullish days. Only one gear grinding upwards. Just like Thursday. Enjoy until maybe a change tomorrow.
2022-07-16T14:05:07Z,Qateelali142,6180251,Bearish,"$ETH.X Same like last week a little pump on Saturday 
And then 
 huge dump"
2022-07-16T13:58:27Z,BlueSkiesTrader,617819,Bullish,"$ETH.X ok ok,BUY! ALL IN!"
2022-07-16T13:54:42Z,DeFi_Wookie,2841306,Bullish,$ETH.X The overall trend is definitely to accumulate after merge announcement
2022-07-16T13:52:07Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : Ethereum (ETH) and Shiba Inu (SHIB) Whales are Investing in Uniglo (GLO) First Presale to Balance Their Portfolios https://www.stck.pro/news/ETH.X/31284910
2022-07-16T13:47:27Z,luckymf1979,5066417,Bullish,"$QNT.X when mass utilisation of quant happens which  I&#39;d say is pretty inevitable when it is so unique has a patent of it&#39;s product and has such great connections in the finance world, large amounts of tokens will be locked from the use of the quant ledger from the already limited 12,072,738 supply in circualtion now and always what do you think will happen then ? $BTC.X $ETH.X"
2022-07-16T13:40:24Z,rumneychel,6358556,Bearish,"$BTC.X $ETH.X $SPY 
Breaking News! Fred flint-stone said this will be biggest Financial crash he see in his life time - Bedrock"
2022-07-16T13:37:40Z,Crypto_Jim,3366119,NIL,$ETH.X  never seen a bear so scared 🤣🤣🤣🙈🙈🙈
2022-07-16T13:35:40Z,Bearswin2,4303359,Bearish,$ETH.X looks shirty as ever
2022-07-16T13:33:40Z,Bearswin2,4303359,NIL,$ETH.X not buying this shitty pump.
2022-07-16T13:33:25Z,DeFi_Wookie,2841306,Bullish,$ETH.X You’ve seen what one Bitcoin halving does to BTC right? The Merge is greater than three Bitcoin halvings
2022-07-16T13:31:05Z,Bearswin2,4303359,NIL,$ETH.X should dump hard soon
2022-07-16T13:30:23Z,Crypto_Jim,3366119,Bullish,$ETH.X just gone all in on this. Let&#39;s goooooo
2022-07-16T13:25:35Z,Ethman1994,6005288,Bearish,$ETH.X
2022-07-16T13:23:11Z,Tristanvdb,4454753,NIL,$QNT.X $BTC.X $ETH.X $XRP.X
2022-07-16T13:19:02Z,TradeSauce,6313903,Bullish,$ETH.X 🚀🚀🚀🚀🚀
2022-07-16T13:18:20Z,blackeagle7,6641050,Bullish,"$ETH.X 

September 19"
2022-07-16T13:11:18Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : Ethereum On Track For Proof-of-Stake Transition On September 19 https://www.stck.pro/news/ETH.X/31282220
2022-07-16T13:06:58Z,Ethman1994,6005288,Bearish,$ETH.X looking at 800 as scheduled for Monday.. could be sooner.
2022-07-16T12:59:01Z,Buyhighsellreallow,5806161,NIL,$ETH.X let’s go
2022-07-16T12:48:36Z,StockyTwit,1422653,NIL,$ETH.X ugh…more waiting.
2022-07-16T12:47:23Z,ChristmasStocking,191284,NIL,$ETH.X Wierzycka believes that Musk’s social media activity and its implications on the price of Bitcoin (BTC) should have made him the subject of an investigation by the U.S. Securities and Exchange Commission.
2022-07-16T12:42:54Z,Tootemz,903285,Bullish,$SHIB.X $SOL.X $ETH.X $BTC.X my forever holdings
2022-07-16T12:30:11Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : CryptoPunks NFT Owner Sold For $7M Loss With ETH Price Crashing https://www.stck.pro/news/ETH.X/31281263
2022-07-16T12:26:01Z,rumneychel,6358556,Bearish,$ETH.X 😂😂😂
2022-07-16T12:25:47Z,Billionaireclubcollc,1505519,NIL,‘I just wake up and cry’: Voyager and Celsius bankruptcies have destroyed some crypto investors’ confidence in centralized platforms https://www.billionaireclubcollc.com/i-just-wake-up-and-cry-voyager-and-celsius-bankruptcies-have-destroyed-some-crypto-investors-confidence-in-centralized-platforms/  $VGX.X $BTC.X $ETH.X $DOGE.X $FET.X
2022-07-16T12:21:07Z,BlameBiden,4346721,NIL,$ETH.X would have been smart of me to sell higher yesterday
2022-07-16T12:15:14Z,e_x_p_i_r_e,5112311,Bullish,$ETH.X bears are hilarious this still looks great.
2022-07-16T12:11:30Z,ChristmasStocking,191284,NIL,"$ETH.X enters a Downtrend as Momentum Indicator dropped below the 0 level on June 16, 2022."
2022-07-16T12:05:41Z,ChristmasStocking,191284,NIL,$ETH.X 
2022-07-16T12:05:28Z,Billionaireclubcollc,1505519,NIL,How to identify and avoid a crypto pump-and-dump scheme? https://www.billionaireclubcollc.com/how-to-identify-and-avoid-a-crypto-pump-and-dump-scheme/  $BTC.X $ETH.X $DOGE.X $SHIB.X  $VGX.X
2022-07-16T11:49:14Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : Microstrategy CEO classes Ethereum as a ‘security&#39; https://www.stck.pro/news/ETH.X/31280706
2022-07-16T11:47:18Z,rumneychel,6358556,Bearish,$ETH.X  $BTC.X  🤭 Perfect storm next week Good luck all
2022-07-16T11:47:14Z,Blue_pineslapel,2196518,NIL,$kdon going to rally like you can’t believe! $KCS.X $BTC.X $ETH.X
2022-07-16T11:45:07Z,Simplejackinvestor,1387268,NIL,$ETH.X $1300-1400  soon
2022-07-16T11:45:04Z,Villen617Bos,5724058,Bullish,"$ETH.X it broke resistance at 1287. Next target is $1453, load the boat."
2022-07-16T11:39:47Z,ChristmasStocking,191284,NIL,"$ETH.X  it sure is a majestic piece of shit. Even at its lowest price, it takes days to get back up and just 5 min to lose it all!"
2022-07-16T11:27:09Z,TradeHunter2022,6316312,NIL,"$ETH.X caught the pump, caught the dump. Signals doing all the work. Stay winning folks. $BTC.X $SHIB.X $DOGE.X $ELON.X"
2022-07-16T11:16:28Z,Billionaireclubcollc,1505519,NIL,"Itau Unibanco Mulls Offering Crypto Services, Opens Tokenization Unit in Brazil – News Bitcoin News https://www.billionaireclubcollc.com/itau-unibanco-mulls-offering-crypto-services-opens-tokenization-unit-in-brazil-news-bitcoin-news/  $BTC.X $ETH.X $DOGE.X"
2022-07-16T11:03:26Z,Billionaireclubcollc,1505519,NIL,Crypto plunge is cautionary tale for public pension funds https://www.billionaireclubcollc.com/crypto-plunge-is-cautionary-tale-for-public-pension-funds-2/  $BTC.X $ETH.X
2022-07-16T10:49:02Z,DeFi_Wookie,2841306,Bullish,$ETH.X Permanent 90% supply cut. Two months
2022-07-16T10:42:41Z,Billionaireclubcollc,1505519,NIL,BitMEX Explains Why Ethereum Has More Dapps Than Bitcoin https://www.billionaireclubcollc.com/bitmex-explains-why-ethereum-has-more-dapps-than-bitcoin/  $ETH.X $BTC.X
2022-07-16T10:41:54Z,Billionaireclubcollc,1505519,NIL,"SEC dismisses claims against John McAfee, fines accomplice for ICO promo https://www.billionaireclubcollc.com/sec-dismisses-claims-against-john-mcafee-fines-accomplice-for-ico-promo/   $BTC.X $ETH.X $DOGE.X"
2022-07-16T10:41:04Z,MonekeOkafor,1622339,Bullish,"$BTC-X $ETH.X $SHIB.X $DOGE.X $APE.X 
🔥👌
GVR"
2022-07-16T10:35:32Z,rumneychel,6358556,Bearish,$ETH.X $BTC.X
2022-07-16T10:27:26Z,McDreamy,605578,Bearish,$ETH.X $500-700
2022-07-16T10:16:34Z,hamoodipal,4088002,NIL,$ETH.X waiting for lower a try point 🥵🥵
2022-07-16T10:14:22Z,ApeFeces,1444729,NIL,"$BTC.X I remember when it was $3k, and people were predicted it would go to $1k…

Sound familiar at all? 

I wouldn’t be surprised at 14-16k. That’s realistic. 

3k again? 10k again? Not sayin I’d be surprised, nor would it be impossible especially due to the world’s current economy, but those are going to be tough prices to reach based on the current adoption curve. Every drop is a new bargain and a discount for a new buyer and an existing holder. 

Altcoins may dump much larger, since $eth.x seems to have become more of a sentiment for altcoin price indication than bitcoin now. And since ETH is moving over to POS, ASIC miners have more incentives to dump at higher liquidity.

However, ASICs are like only 40% of the miners. GPU miners making up for the 60%. ASIC miners most likely dumped what they wanted by now anyway. And since ETH was mined first n now moving to PoS, that gives it the commodity + security debate. Kinda bullish. Except that there’s no hard cap. Lol. Dilemmas. Tuff."
2022-07-16T10:14:12Z,TopStonks,3057652,NIL,"$ETH.X working its way into the top 10 most mentioned on 4chan over the last 7 days

Via topstonks.com/crypto/ETH?st_eth

#eth.x    #4chan  #cryptocurrency"
2022-07-16T10:13:11Z,MehdiMiah,4939449,Bullish,"$ETH.X bought, then sold at 1250

Expecting to buy again 1090 - 1150 

Run up to 1500 coming for summer relief"
2022-07-16T10:11:08Z,TheAutistFKAprince,4601037,NIL,$BNB.X $ADA.X $BTC.X $ETH.X $USDT.X
2022-07-16T09:59:05Z,Dalietos,637585,Bullish,"$BNB.X / #EURO 
 
Preferred #Elliottwave count - Leading diagonal formation. 
 
If the case $BTC.X $ETH.X  will follow higher.."
2022-07-16T09:46:58Z,ChristmasStocking,191284,NIL,"$ETH.X  Fuck it, adding more down here.  Swinging into next week."
2022-07-16T09:30:22Z,Usagi8,6206653,Bearish,"$ETH.X dumping again - can&#39;t even hold 1200  
weak ass shit"
2022-07-16T09:16:53Z,Opposite_George,5468014,Bullish,"$BTC.X  $ETH.X  
This is not even funny anymore. Short it on Friday evening after the final weekly pump, enjoy the weekend and cash in on Sunday night or Monday"
2022-07-16T09:09:27Z,rumneychel,6358556,NIL,$BTC.X $ETH.X  lower lows to come next
2022-07-16T08:59:08Z,STCKPRO,1555408,NIL,"$ETH.X NEW ARTICLE : 5 Things to Know in Crypto Today: ETH Ranges Near $1,200 as Merge Date Proposed https://www.stck.pro/news/ETH.X/31274463"
2022-07-16T08:41:09Z,Villen617Bos,5724058,Bullish,"$UNI.X looking good in a sea of red!! 
$BTC.X $ETH.X $SHIB.X"
2022-07-16T08:38:40Z,Qateelali142,6180251,Bearish,"$ETH.X Selllll
Or you gonna lose all what you achieved in this run"
2022-07-16T08:21:47Z,Ethman1994,6005288,Bearish,$ETH.X hope you sold the pump. It&#39;s going much much lower.
2022-07-16T08:21:10Z,Tristanvdb,4454753,NIL,"$QNT.X 

Hope you bought the dip. 

Life changer . 

I’m retiring in 2025 or earlier 

$BTC.X $ETH.X $XRP.X"
2022-07-16T08:17:45Z,Ethman1994,6005288,Bearish,$ETH.X I can&#39;t stand the pumper boys. &quot;Just buy the dip&quot; fracking nonsense.
2022-07-16T08:17:07Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : Ethereum (ETH) Price Will Drop to $400 By December If This Scenario Plays Out https://www.stck.pro/news/ETH.X/31270397
2022-07-16T08:14:05Z,Ethman1994,6005288,Bearish,$ETH.X slow bleed back to 800
2022-07-16T08:09:07Z,BlueSkiesTrader,617819,Bearish,"$ETH.X Sell, for now..."
2022-07-16T07:36:16Z,STCKPRO,1555408,NIL,"$ETH.X NEW ARTICLE : Ethereum is “obviously” a security, says Michael Saylor https://www.stck.pro/news/ETH.X/31267743"
2022-07-16T07:20:13Z,cryptoforecast,6574716,Bullish,"$ETH.X Ethereum (ETH) Price Prediction 2022, 2025, 2030, 2040, 2050 
 
https://telegaon.com/ethereum-eth-price-prediction-2021-2022-2025-2030/"
2022-07-16T07:14:56Z,jooshpak,2151386,NIL,$ETH.X back down to 900
2022-07-16T07:13:31Z,kadder,6747453,Bullish,$ETH.X Top analyst price target for next week..  Aa
2022-07-16T07:07:43Z,absoluteT,3464691,Bearish,$BTC.X fading $ETH.X fading against resistance not good
2022-07-16T07:00:28Z,Ms_Wen,5965760,Bullish,$ETH.X in the stocktwits news letter said it could see a big FOMO pamp
2022-07-16T06:56:08Z,STCKPRO,1555408,NIL,"$ETH.X NEW ARTICLE : Ethereum Merge Now Has A Date, Price Jumps 12% https://www.stck.pro/news/ETH.X/31268706"
2022-07-16T06:40:11Z,Penny_Cruncher,4414643,NIL,"$BTC.X $ETH.X 

https://decrypt.co/105240/russian-crypto-ban-signed-by-putin"
2022-07-16T06:16:01Z,lusoSpanishTrader,4314912,Bearish,"$ETH.X so, it ent down to lows 1000&#39;s, and then up. Then it went to highs 1200&#39;s, and then down? Wow! Totally unexpected. It only happened 3 times before in the last couple of weeks"
2022-07-16T06:15:17Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : Ethereum Bullish Trend! ETH Price To Hit $1700 Mark Soon – Predicts Peter Brandt https://www.stck.pro/news/ETH.X/31267825
2022-07-16T05:55:46Z,Age_of_Aquarius,768775,NIL,"$ETH.X $BTC.X 

😑"
2022-07-16T05:47:05Z,Qateelali142,6180251,Bearish,$ETH.X Bye
2022-07-16T05:35:08Z,STCKPRO,1555408,NIL,$ETH.X NEW ARTICLE : MicroStrategy CEO Michael Saylor: ‘Pretty Obvious&#39; Ethereum ($ETH) Is a Security https://www.stck.pro/news/ETH.X/31266329
2022-07-16T05:26:06Z,Qateelali142,6180251,Bearish,"$ETH.X Don’t buy it’s doing same like last week 
Don’t waste money"
2022-07-16T05:11:18Z,Grand_Optimist,936892,Bullish,$ETH.X just break that god forsake 1280 already 🤪
2022-07-16T05:07:14Z,Crypto_Trapper,5958191,NIL,$ETH.X so what if it goes back don’t just buy more simple
2022-07-16T05:06:49Z,Crypto_Trapper,5958191,NIL,$ETH.X buy the dip
2022-07-16T04:47:49Z,stress4stocks,3553841,NIL,$ETH.X range bound anything under 1270 will go back to 1050
2022-07-16T04:44:09Z,lexiLeaff,6556983,NIL,$ETH.X so sad this thing just died on me. Certified bag holder right here 🤦‍♀️
2022-07-16T04:20:19Z,StockTraderCapital,1037324,NIL,"$ETH.X $BTC.X 
 You know what I hate about crypto is everything falls bitcoin so I&#39;ve been trading ethereum I didn&#39;t lose much but it doesn&#39;t it stink that somebody sold bitcoin.  And it makes etherium go down by the same amount."
2022-07-16T04:00:31Z,CashNSmash,5353908,Bullish,"$ETH.X 
The devs seriously need to stop with the PR announcing of when the merge is going to be. Keeps getting pushed back further in the year and makes them look like a bunch of fking amateurs. Just say sometime in the year it will happen or early next year you stvpid emaciated vampire blood drinking Russian mfer"
2022-07-16T04:00:23Z,TradingMainCast,6560655,NIL,"$ETH.X Ethereum analysis report has been updated on July 16. Check out the latest charts and indicators. 
https://www.tradingmain.com/2022/03/ethereum.html"
2022-07-16T03:53:47Z,XiomaraBorjas27,6747825,NIL,"$ETH.X  started growing, We can sell after the epidemic."
2022-07-16T03:32:12Z,CaseySheehan26,6747768,NIL,"$ETH.X  going over now, we can vend coming week."
2022-07-16T03:29:21Z,Age_of_Aquarius,768775,NIL,"$ETH.X $BTC.X 

Like watching Barkley swing a golf club. A lot of hestitation and uncertainty looking at the chart."
2022-07-16T03:28:27Z,__SuNdAyGrAvY__,6723414,Bullish,"$PG $BRK.A $BRK.B $ETH.X  
That goddamn bitch Carole Baskin"
2022-07-16T03:25:49Z,palegreygreen,770709,Bullish,"$ETH.X triple bottom…?

 $SC.X $BAT.X $BTC.X"
2022-07-16T03:12:55Z,Age_of_Aquarius,768775,Bullish,$BTC.X $ETH.X $SHIB.X $BTT.X
2022-07-16T03:02:36Z,WeeklyOptionsTrading,224065,Bullish,"$ETH.X $SOL.X don&#39;t expect crypto to go lower this weekend. 
 
Stock market was up huge on Friday. 
 
No reason for whales to sell."
2022-07-16T02:56:05Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X i smell burning food get back to work
2022-07-16T02:55:51Z,GrimStonk737,1322211,Bullish,"$DOGE.X cash, $BTC.X gold. $ETH.X web3 cake"
2022-07-16T02:55:38Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X ⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️⬆️
2022-07-16T02:42:36Z,Pitbullbearista,3902238,NIL,$ETH.X closed out might turn
2022-07-16T02:42:35Z,Qateelali142,6180251,Bearish,$ETH.X Dotn buy right now goofs
2022-07-16T02:42:20Z,Momentumdt78,1316284,NIL,$ETH.X ouch
2022-07-16T02:40:54Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X buy and hold
2022-07-16T02:40:22Z,DeFi_Wookie,2841306,Bullish,$ETH.X Permanent 90% supply cut. he he he
2022-07-16T02:39:33Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X someone call Jimmy mozzarella!!!! We got heat !!!
2022-07-16T02:38:37Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X ….
2022-07-16T02:37:46Z,HustlenGrind,369552,NIL,"$ETH.X shorted @$1,212"
2022-07-16T02:37:44Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X  . .
2022-07-16T02:37:17Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X …
2022-07-16T02:36:59Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X ..
2022-07-16T02:35:42Z,__SuNdAyGrAvY__,6723414,Bullish,$ETH.X COME ON TOMMY BOY!!
2022-07-16T02:35:25Z,__SuNdAyGrAvY__,6723414,Bullish,"$ETH.X Tom gif???????? 
PAPA TOM!?!??"
2022-07-16T02:35:12Z,MelonballInvests,6740676,NIL,$BCH.X $ETH.X $SBRCY
2022-07-16T02:34:12Z,SilverMamba,3581429,NIL,$ETH.X
2022-07-16T02:31:55Z,__SuNdAyGrAvY__,6723414,Bullish,"$RBLX $ETH.X $AABB $DKNG  
if you are not bullish you are probably that Bitch Carole  Baskin"
2022-07-16T02:30:27Z,dreamchasers,3408882,NIL,$LUNC.X $SHIB.X $MATIC.X $BTC.X $ETH.X
2022-07-16T02:26:12Z,Bearswin2,4303359,NIL,$ETH.X first 600
2022-07-16T02:25:10Z,Pitbullbearista,3902238,Bearish,$ETH.X waited patiently for the 1HR and 4HR to join forces and wreck to bulls ☠️ 😭
2022-07-16T02:21:18Z,Momentumdt78,1316284,Bullish,"$ETH.X What is going on? Low volume manipulation, exchanges trying to liquidate both longs and shorts with fraction of eth being traded."
2022-07-16T02:18:27Z,hamoodipal,4088002,NIL,$ETH.X 🥵🥵🥵🥵
2022-07-16T02:14:11Z,MelanieHaneyWilkinson25,6747683,NIL,"$ETH.X  going up presently, we can vend coming week."
2022-07-16T02:05:24Z,dreamchasers,3408882,NIL,$LUNC.X #1 was 1.00 not that long ago lets send it bulls $MATIC.X $BTC.X $ETH.X $SHIB.X
2022-07-16T02:05:07Z,Billionaireclubcollc,1505519,NIL,New York Yankees Ready to Pay Employees in Bitcoin by Partnering With NYDIG https://www.billionaireclubcollc.com/new-york-yankees-ready-to-pay-employees-in-bitcoin-by-partnering-with-nydig/  $BTC.X $ETH.X $LTC.X $DOGE.X
2022-07-16T01:57:04Z,The1albatross,6037877,Bullish,$ETH.X Road to $7500
2022-07-16T01:56:14Z,dyizmil,6734493,NIL,$SHIB.X $ETH.X $EPHE  http://thecryptobasic.com/2022/07/15/philippines-central-bank-regulated-top-exchange-to-list-shiba-inu/
2022-07-16T01:54:20Z,Crypto_Trapper,5958191,Bullish,$ETH.X 1300 tomorrow
2022-07-16T01:53:23Z,Billionaireclubcollc,1505519,NIL,Funko Plans to Launch Jay and Silent Bob NFT Collection via the Digital Collectibles Platform Droppp – Blockchain Bitcoin News https://www.billionaireclubcollc.com/funko-plans-to-launch-jay-and-silent-bob-nft-collection-via-the-digital-collectibles-platform-droppp-blockchain-bitcoin-news/  $BTC.X $ETH.X $DOGE.X
2022-07-16T01:53:13Z,lifesagame,4225,Bullish,"$BTC.X $SPY $COMP.X $DOGE.X $ETH.X

https://thecurrencyanalytics.com/bitcoin/long-term-btc-has-outperformed-inflation-by-magnitudes-41719.php"
2022-07-16T01:52:57Z,gr8whitenorth,5661664,Bullish,$BTC.X $ETH.X $MATIC.X $FTM.X does thou hold correct? 🦍🚀🌚
2022-07-16T01:49:13Z,Islanders71,903618,Bullish,$AABB is THE REAL DEAL in LAX all over the place!! Get in ASAP and make generational wealth $CAT $ETH.X $MA $V
2022-07-16T01:46:12Z,TheOyster,3845066,Bullish,$AABB bAABBoons about to open the monkey cages on Monday!!! $TSLA $AMZN $BTC.X $ETH.X
2022-07-16T01:30:47Z,pnung17,4850903,Bullish,"$ETH.X 1280 resistance still holding strong, but not for long"
2022-07-16T01:28:21Z,Billionaireclubcollc,1505519,NIL,Blockchain Platform 5ire to Expand its Operations With a $100 Million Fundraiser https://www.billionaireclubcollc.com/blockchain-platform-5ire-to-expand-its-operations-with-a-100-million-fundraiser/  $BTC.X $ETH.X $DOGE.X $SHIB.X $LTC.X
2022-07-16T01:26:15Z,Islanders71,903618,Bullish,$BTC.X $ETH.X $LTC.X $XRP.X Time to LOAD UP on $AABB
2022-07-16T01:25:21Z,WilliamNextLvl,3268978,Bullish,"$ETH.X - Does anyone care that Solana blockchain is 100x faster than Ethereum?

Does anyone care that Solana blockchain is 1000x lower transactions costs? 

SOL.X is the one to own my friends. 🚀"
